-111.3000 43.0000 25.0000 3.6573
-111.3000 43.0000 26.0000 3.6855
-111.3000 43.0000 27.0000 3.7132
-111.3000 43.0000 28.0000 3.7412
-111.3000 43.0000 29.0000 3.7686
-111.3000 43.0000 30.0000 3.7964
-111.3000 43.0000 31.0000 3.8220
-111.3000 43.0000 32.0000 3.8455
-111.3000 43.0000 33.0000 3.8676
-111.3000 43.0000 34.0000 3.8884
-111.3000 43.0000 35.0000 3.9072
-111.3000 43.0000 36.0000 3.9234
-111.3000 43.0000 37.0000 3.9430
-111.3000 43.0000 38.0000 3.9640
-111.3000 43.0000 39.0000 3.9836
-111.3000 43.0000 40.0000 4.0010
-111.3000 43.0000 41.0000 4.0151
-111.3000 43.0000 42.0000 4.0241
-111.3000 43.0000 43.0000 4.0309
-111.3000 43.0000 44.0000 4.0330
-111.3000 43.0000 45.0000 4.0329
-111.3000 43.0000 46.0000 4.0320
-111.3000 43.0000 47.0000 4.0312
-111.3000 43.0000 48.0000 4.0306
-111.3000 43.0000 49.0000 4.0299
-111.3000 43.0000 50.0000 4.0289
-111.2000 43.0000 0.0000 3.0328
-111.2000 43.0000 1.0000 3.0393
-111.2000 43.0000 2.0000 3.0975
