site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
MAWY 99MAR25 1999.2279 51262 1002 4 -110.7    844  0.050502   4981991  0.422873  1824  0.235402  0.0000 0.001344 0.001752 0.006737 -0.006218 -0.203737 -0.163341  44.9734283516 -110.6892998573  1824.23540
MAWY 99MAR26 1999.2307 51263 1002 5 -110.7    844  0.051243   4981991  0.419089  1824  0.246169  0.0000 0.001304 0.001583 0.006369  0.032263 -0.238179 -0.066716  44.9734283173 -110.6892998484  1824.24617
MAWY 99MAR27 1999.2334 51264 1002 6 -110.7    844  0.048177   4981991  0.422713  1824  0.233744  0.0000 0.001325 0.001692 0.006549  0.000132 -0.207666 -0.142186  44.9734283496 -110.6892998878  1824.23374
MAWY 99MAR28 1999.2361 51265 1003 0 -110.7    844  0.048367   4981991  0.424784  1824  0.239453  0.0000 0.001336 0.001694 0.006617  0.014757 -0.155877 -0.187359  44.9734283681 -110.6892998859  1824.23945
MAWY 99MAR29 1999.2389 51266 1003 1 -110.7    844  0.048628   4981991  0.426930  1824  0.250161  0.0000 0.001514 0.001797 0.007092  0.154146 -0.257931 -0.055772  44.9734283871 -110.6892998832  1824.25016
MAWY 99MAR30 1999.2416 51267 1003 2 -110.7    844  0.049957   4981991  0.424346  1824  0.243491  0.0000 0.001369 0.001734 0.006754  0.025821 -0.159427 -0.111595  44.9734283636 -110.6892998668  1824.24349
MAWY 99MAR31 1999.2444 51268 1003 3 -110.7    844  0.052077   4981991  0.423630  1824  0.243990  0.0000 0.001398 0.001807 0.007024  0.063082 -0.177184 -0.097923  44.9734283569 -110.6892998405  1824.24399
MAWY 99APR01 1999.2471 51269 1003 4 -110.7    844  0.043277   4981991  0.424012  1824  0.252059  0.0000 0.001393 0.001674 0.006593  0.064043 -0.233984 -0.121167  44.9734283602 -110.6892999526  1824.25206
MAWY 99APR02 1999.2498 51270 1003 5 -110.7    844  0.051354   4981991  0.424086  1824  0.231497  0.0000 0.001357 0.001802 0.007007  0.024361 -0.122641 -0.164143  44.9734283606 -110.6892998507  1824.23150
MAWY 99APR03 1999.2526 51271 1003 6 -110.7    844  0.048326   4981991  0.423367  1824  0.244337  0.0000 0.001347 0.001752 0.006752  0.005980 -0.150905 -0.079310  44.9734283539 -110.6892998896  1824.24434
MAWY 99APR04 1999.2553 51272 1004 0 -110.7    844  0.046960   4981991  0.424035  1824  0.246272  0.0000 0.001316 0.001717 0.006613 -0.006103 -0.120575 -0.150280  44.9734283597 -110.6892999075  1824.24627
MAWY 99APR05 1999.2580 51273 1004 1 -110.7    844  0.047783   4981991  0.423804  1824  0.231353  0.0000 0.001336 0.001595 0.006274  0.094808 -0.238137 -0.163251  44.9734283573 -110.6892998976  1824.23135
