site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HVWY 04DEC19 2004.9665 53358 1302 0 -110.5  -2854 -0.383003   4942004  0.701988  2406  0.824945  0.0000 0.000752 0.000990 0.003144 -0.012795  0.020908  0.021452  44.6136012332 -110.5359616879  2406.82495
HVWY 04DEC20 2004.9692 53359 1302 1 -110.5  -2854 -0.384243   4942004  0.701165  2406  0.831898  0.0000 0.000759 0.000990 0.003167  0.019444 -0.015591 -0.036643  44.6136012255 -110.5359617040  2406.83190
HVWY 04DEC21 2004.9719 53360 1302 2 -110.5  -2854 -0.383076   4942004  0.703032  2406  0.830276  0.0000 0.000768 0.000998 0.003225 -0.009247 -0.067651 -0.037464  44.6136012421 -110.5359616899  2406.83028
HVWY 04DEC22 2004.9747 53361 1302 3 -110.5  -2854 -0.382811   4942004  0.704576  2406  0.824354  0.0000 0.000771 0.001022 0.003337 -0.016201  0.025917 -0.030340  44.6136012557 -110.5359616871  2406.82435
HVWY 04DEC23 2004.9774 53362 1302 4 -110.5  -2854 -0.381422   4942004  0.704086  2406  0.827031  0.0000 0.000784 0.001021 0.003406 -0.035326  0.021395  0.003182  44.6136012511 -110.5359616701  2406.82703
HVWY 04DEC24 2004.9802 53363 1302 5 -110.5  -2854 -0.383492   4942004  0.701637  2406  0.830463  0.0000 0.000775 0.000997 0.003246  0.023948  0.015302 -0.073198  44.6136012288 -110.5359616967  2406.83046
HVWY 04DEC25 2004.9829 53364 1302 6 -110.5  -2854 -0.383261   4942004  0.700859  2406  0.832770  0.0000 0.000769 0.000999 0.003223  0.038882 -0.040245 -0.053825  44.6136012216 -110.5359616943  2406.83277
HVWY 04DEC26 2004.9856 53365 1303 0 -110.5  -2854 -0.382267   4942004  0.701527  2406  0.831628  0.0000 0.000794 0.001047 0.003384  0.034145 -0.004486 -0.019302  44.6136012274 -110.5359616823  2406.83163
HVWY 04DEC27 2004.9884 53366 1303 1 -110.5  -2854 -0.382674   4942004  0.701754  2406  0.830165  0.0000 0.000782 0.001032 0.003323  0.021198 -0.026705 -0.016473  44.6136012292 -110.5359616879  2406.83017
HVWY 04DEC28 2004.9911 53367 1303 2 -110.5  -2854 -0.383485   4942004  0.700235  2406  0.833492  0.0000 0.000799 0.001061 0.003394  0.078671 -0.073443 -0.036118  44.6136012153 -110.5359616987  2406.83349
HVWY 04DEC29 2004.9938 53368 1303 3 -110.5  -2854 -0.383063   4942004  0.701477  2406  0.837993  0.0000 0.000796 0.001048 0.003382  0.031967 -0.014925 -0.031328  44.6136012262 -110.5359616939  2406.83799
HVWY 04DEC30 2004.9966 53369 1303 4 -110.5  -2854 -0.384712   4942004  0.705488  2406  0.836661  0.0000 0.000791 0.001053 0.003311  0.068068 -0.101290 -0.101782  44.6136012621 -110.5359617152  2406.83666
HVWY 04DEC31 2004.9993 53370 1303 5 -110.5  -2854 -0.383017   4942004  0.703193  2406  0.832925  0.0000 0.000788 0.001052 0.003247  0.069035 -0.020903 -0.062934  44.6136012412 -110.5359616943  2406.83292
HVWY 05JAN01 2005.0021 53371 1303 6 -110.5  -2854 -0.383959   4942004  0.702425  2406  0.828898  0.0000 0.000720 0.000982 0.002899  0.027349  0.005683 -0.049454  44.6136012340 -110.5359617067  2406.82890
HVWY 05JAN02 2005.0048 53372 1304 0 -110.5  -2854 -0.383217   4942004  0.703080  2406  0.827324  0.0000 0.000743 0.001014 0.003098  0.031230 -0.001133 -0.051977  44.6136012397 -110.5359616979  2406.82732
HVWY 05JAN03 2005.0075 53373 1304 1 -110.5  -2854 -0.383111   4942004  0.703425  2406  0.828989  0.0000 0.000739 0.001006 0.003074  0.014503 -0.051496 -0.049299  44.6136012426 -110.5359616971  2406.82899
